"Tenant","TenantId","AlertId","AlertName","Description","Entity","Severity","DetectedTime"
"itwelgin","1195274944354495229","MTE5NTI3NDk0NDM1NDQ5NTIyOSwxMjA1NDIxNTMyNjAxMjY0NTQ1","Auvik Collector Disconnected","The Auvik collector at 10.242.111.195 has been disconnected from the cloud for longer than the defined threshold","","critical","2025-02-11T18:30:00.000Z"
"spectralockland","1370291002171075325","MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQwNzkzNTEwMDg3","New Network Device Discovered","New Network Device Discovered on Your Site","device:MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQyNDE5NDU4MjQ3","info","2026-05-14T14:21:00.000Z"
"spectralockland","1370291002171075325","MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQwNzk0MzYyMDU1","New Network Device Discovered","New Network Device Discovered on Your Site","device:MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQyNDMwMTA3ODQ3","info","2026-05-14T14:26:00.000Z"
"spectralockland","1370291002171075325","MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQwNzk2NjU1ODE1","New Network Device Discovered","New Network Device Discovered on Your Site","device:MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQyNDQ3MDE2MTM1","info","2026-05-14T14:32:00.000Z"
"spectralockland","1370291002171075325","MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQwNzk3NTQwNTUx","Trunk Port Not Shared","Trunk ethernet port Port 52 [offline] on device OH019-SWH-01 VLAN 1 is not shared by more than one VLAN so it may not need to be a trunk","device:MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQyNDQ3MDE2MTM1","info","2026-05-14T14:37:04.482Z"
"spectralockland","1370291002171075325","MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQwNzk3NTczMzE5","Trunk Port Not Shared","Trunk ethernet port Port 50 [offline] on device OH019-SWH-01 VLAN 1 is not shared by more than one VLAN so it may not need to be a trunk","device:MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQyNDQ3MDE2MTM1","info","2026-05-14T14:37:04.482Z"
"spectralockland","1370291002171075325","MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQwNzk3NjA2MDg3","Trunk Port Not Shared","Trunk ethernet port Port 1 on device OH019-SWH-01 VLAN 1 is not shared by more than one VLAN so it may not need to be a trunk","device:MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQyNDQ3MDE2MTM1","info","2026-05-14T14:37:04.482Z"
"spectralockland","1370291002171075325","MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQwNzk3NjM4ODU1","Trunk Port Not Shared","Trunk ethernet port Port 4 on device OH019-SWH-01 VLAN 1 is not shared by more than one VLAN so it may not need to be a trunk","device:MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQyNDQ3MDE2MTM1","info","2026-05-14T14:37:04.482Z"
"spectralockland","1370291002171075325","MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQwNzk3NjcxNjIz","Trunk Port Not Shared","Trunk ethernet port Port 51 [offline] on device OH019-SWH-01 VLAN 1 is not shared by more than one VLAN so it may not need to be a trunk","device:MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQyNDQ3MDE2MTM1","info","2026-05-14T14:37:04.482Z"
"spectralockland","1370291002171075325","MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQwNzk3NzA0Mzkx","Trunk Port Not Shared","Trunk ethernet port Port 49 [offline] on device OH019-SWH-01 VLAN 1 is not shared by more than one VLAN so it may not need to be a trunk","device:MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQyNDQ3MDE2MTM1","info","2026-05-14T14:37:04.482Z"
"spectralockland","1370291002171075325","MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQwNzk4MzkyNTE5","Trunk Port Not Shared","Trunk ethernet port Port 1 [offline] on device OH019-SWH-02 VLAN 1 is not shared by more than one VLAN so it may not need to be a trunk","device:MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQyNDMwMTA3ODQ3","info","2026-05-14T14:41:04.722Z"
"spectralockland","1370291002171075325","MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQwNzk4NTIzNTkx","Trunk Port Not Shared","Trunk ethernet port Port 52 [offline] on device OH019-SWH-02 VLAN 1 is not shared by more than one VLAN so it may not need to be a trunk","device:MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQyNDMwMTA3ODQ3","info","2026-05-14T14:43:04.772Z"
"spectralockland","1370291002171075325","MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQwNzk4NTU2MzU5","Trunk Port Not Shared","Trunk ethernet port Port 50 [offline] on device OH019-SWH-02 VLAN 1 is not shared by more than one VLAN so it may not need to be a trunk","device:MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQyNDMwMTA3ODQ3","info","2026-05-14T14:43:04.772Z"
"spectralockland","1370291002171075325","MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQwNzk4NTg5MTI3","Trunk Port Not Shared","Trunk ethernet port Port 49 [offline] on device OH019-SWH-02 VLAN 1 is not shared by more than one VLAN so it may not need to be a trunk","device:MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQyNDMwMTA3ODQ3","info","2026-05-14T14:43:04.772Z"
"spectralockland","1370291002171075325","MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQwNzk4NjIxODk1","Trunk Port Not Shared","Trunk ethernet port Port 47 [offline] on device OH019-SWH-02 VLAN 1 is not shared by more than one VLAN so it may not need to be a trunk","device:MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQyNDMwMTA3ODQ3","info","2026-05-14T14:43:04.772Z"
"spectralockland","1370291002171075325","MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQwNzk4NjU0NjYz","Trunk Port Not Shared","Trunk ethernet port Port 51 [offline] on device OH019-SWH-02 VLAN 1 is not shared by more than one VLAN so it may not need to be a trunk","device:MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQyNDMwMTA3ODQ3","info","2026-05-14T14:43:04.772Z"
"spectralockland","1370291002171075325","MTM3MDI5MTAwMjE3MTA3NTMyNSwxMzcwMjkxMTQxOTU0MzQ5MjU1","Auvik Collector Disconnected","The collector, IL095-MOPRIT-01 (Internal IP: 10.95.255.7 / External IP: ) is OFFLINE.","","critical","2026-06-11T14:55:58.389Z"
"flooringsolutionscharleston","1370291002174679805","MTM3MDI5MTAwMjE3NDY3OTgwNSwxMzcwMjkxMTQwNzk2Njg4NTgz","New Network Device Discovered","New Network Device Discovered on Your Site","device:MTM3MDI5MTAwMjE3NDY3OTgwNSwxMzcwMjkxMTQyNDQ1NzA1NDE1","info","2026-05-14T14:32:00.000Z"
"flooringsolutionscharleston","1370291002174679805","MTM3MDI5MTAwMjE3NDY3OTgwNSwxMzcwMjkxMTQwNzk3NDc1MDE1","New Network Device Discovered","New Network Device Discovered on Your Site","device:MTM3MDI5MTAwMjE3NDY3OTgwNSwxMzcwMjkxMTQyNDU2NzQ4MjMx","info","2026-05-14T14:37:00.000Z"
"flooringsolutionscharleston","1370291002174679805","MTM3MDI5MTAwMjE3NDY3OTgwNSwxMzcwMjkxMTQwNzk3NTA3Nzgz","New Network Device Discovered","New Network Device Discovered on Your Site","device:MTM3MDI5MTAwMjE3NDY3OTgwNSwxMzcwMjkxMTQyNDU2NjgyNjk1","info","2026-05-14T14:37:00.000Z"
"flooringsolutionscharleston","1370291002174679805","MTM3MDI5MTAwMjE3NDY3OTgwNSwxMzcwMjkxMTQwNzk4ODE4NTAz","New Network Device Discovered","New Network Device Discovered on Your Site","device:MTM3MDI5MTAwMjE3NDY3OTgwNSwxMzcwMjkxMTQyNDcwNzQwMTY3","info","2026-05-14T14:43:00.000Z"
"flooringsolutionscharleston","1370291002174679805","MTM3MDI5MTAwMjE3NDY3OTgwNSwxMzcwMjkxMTQwNzk4ODUxMjcx","New Network Device Discovered","New Network Device Discovered on Your Site","device:MTM3MDI5MTAwMjE3NDY3OTgwNSwxMzcwMjkxMTQyNDcwNjc0NjMx","info","2026-05-14T14:43:00.000Z"
"flooringsolutionscharleston","1370291002174679805","MTM3MDI5MTAwMjE3NDY3OTgwNSwxMzcwMjkxMTQwNzk5MDE1MTEx","Trunk Port Not Shared","Trunk ethernet port Port 28 [offline] on device SC047-SWH-01 VLAN 1 is not shared by more than one VLAN so it may not need to be a trunk","device:MTM3MDI5MTAwMjE3NDY3OTgwNSwxMzcwMjkxMTQyNDQ1NzA1NDE1","info","2026-05-14T14:44:45.051Z"
"flooringsolutionscharleston","1370291002174679805","MTM3MDI5MTAwMjE3NDY3OTgwNSwxMzcwMjkxMTQwNzk5MDgwNjQ3","Trunk Port Not Shared","Trunk ethernet port Port 25 [offline] on device SC047-SWH-01 VLAN 1 is not shared by more than one VLAN so it may not need to be a trunk","device:MTM3MDI5MTAwMjE3NDY3OTgwNSwxMzcwMjkxMTQyNDQ1NzA1NDE1","info","2026-05-14T14:44:45.051Z"
"flooringsolutionscharleston","1370291002174679805","MTM3MDI5MTAwMjE3NDY3OTgwNSwxMzcwMjkxMTQwNzk5MTEzNDE1","Trunk Port Not Shared","Trunk ethernet port Port 27 [offline] on device SC047-SWH-01 VLAN 1 is not shared by more than one VLAN so it may not need to be a trunk","device:MTM3MDI5MTAwMjE3NDY3OTgwNSwxMzcwMjkxMTQyNDQ1NzA1NDE1","info","2026-05-14T14:44:45.051Z"
"flooringsolutionscharleston","1370291002174679805","MTM3MDI5MTAwMjE3NDY3OTgwNSwxMzcwMjkxMTQwNzk5MTQ2MTgz","Trunk Port Not Shared","Trunk ethernet port Port 11 [offline] on device SC047-SWH-01 VLAN 1 is not shared by more than one VLAN so it may not need to be a trunk","device:MTM3MDI5MTAwMjE3NDY3OTgwNSwxMzcwMjkxMTQyNDQ1NzA1NDE1","info","2026-05-14T14:44:45.051Z"
"flooringsolutionscharleston","1370291002174679805","MTM3MDI5MTAwMjE3NDY3OTgwNSwxMzcwMjkxMTQwNzk5MTc4OTUx","Trunk Port Not Shared","Trunk ethernet port Port 26 [offline] on device SC047-SWH-01 VLAN 1 is not shared by more than one VLAN so it may not need to be a trunk","device:MTM3MDI5MTAwMjE3NDY3OTgwNSwxMzcwMjkxMTQyNDQ1NzA1NDE1","info","2026-05-14T14:44:45.051Z"
"flooringsolutionscharleston","1370291002174679805","MTM3MDI5MTAwMjE3NDY3OTgwNSwxMzcwMjkxMTQxOTU0NzA5NzAz","Auvik Collector Disconnected","The collector, IL095-MOPRIT-01 (Internal IP: 10.95.255.7 / External IP: ) is OFFLINE.","","critical","2026-06-11T14:55:58.471Z"
"bercher","1129304847706630909","MTEyOTMwNDg0NzcwNjYzMDkwOSwxMzI3MTc0OTMxMjQ5NDA4OTM0","New Network Device Discovered","New Network Device Discovered on Your Site","device:MTEyOTMwNDg0NzcwNjYzMDkwOSwxMzI3MTc0OTMyMjQ5MDI5NTQy","info","2026-01-13T14:23:00.000Z"
"beulahhu","1129304847665736445","MTEyOTMwNDg0NzY2NTczNjQ0NSwxMjg0MDY1NDM5MTc1MDYwMDA3","New Network Device Discovered","New Network Device Discovered on Your Site","device:MTEyOTMwNDg0NzY2NTczNjQ0NSwxMjg0MDY1NDQwNDg3NzEzMzE5","info","2025-09-18T12:32:00.000Z"
"beulahhu","1129304847665736445","MTEyOTMwNDg0NzY2NTczNjQ0NSwxMzcwMjkxMTQxMTQ5NDY4ODcx","Network Element Offline","The Access Point, Unidentified Device, is DOWN. 

Unidentified Device

Netgear
WNDR3400V3""","device:MTEyOTMwNDg0NzY2NTczNjQ0NSwxMjg0MDY1NDQwNDg3NzEzMzE5","critical","2026-05-23T20:44:27.004Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI1OTI2MSwxMzcwMjkxMTM5ODU2OTY4MDI5","Interface Status Mismatch","Interface 42 (description not set) on Warsaw-SW1 is administratively Up and has gone Down. It's connected to wan2 on ServIT-Warsaw-FW2.","device:MTA4NTI4NzQ2NDc4NTI1OTI2MSwxMDg1Mjg3NDM1MTk0Mzc4NjEw","warning","2026-06-11T14:08:25.933Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI1OTI2MSwxMzgyOTc4MTUzMzU1NDIxODMz","Interface Status Mismatch","Interface dmz (description not set) on ServIT-Warsaw-FW2 is administratively Up and has gone Down. It's connected to 1 on Warsaw-SW1.","device:MTA4NTI4NzQ2NDc4NTI1OTI2MSwxMzA0MzQ1ODg1OTM2NzI0NTcz","warning","2026-06-22T04:37:55.413Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI1OTI2MSwxMzgyOTc4MTUzMzU2NDA0ODcz","Firmware Change on Network Element","The firmware for ServIT-Warsaw-FW1 has changed from v7.6.6,build3652,260127 (GA.M) to v7.6.7,build3704,260601 (GA.M).","device:MTA4NTI4NzQ2NDc4NTI1OTI2MSwxMzA0MzQ1ODg1OTYwMTg2NDYx","warning","2026-06-22T04:44:50.910Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI1OTI2MSwxMzgyOTc4MTUzMzU2Nzk4MDg5","Firmware Change on Network Element","The firmware for ServIT-Warsaw-FW2 has changed from v7.6.6,build3652,260127 (GA.M) to v7.6.7,build3704,260601 (GA.M).","device:MTA4NTI4NzQ2NDc4NTI1OTI2MSwxMzA0MzQ1ODg1OTM2NzI0NTcz","warning","2026-06-22T04:47:25.157Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMzk1NjU4MTAwMTI3NjczMjcx","High Broadcast Traffic","20% of traffic on interface 2/52 (description not set) on ServIT-R5.13.2-SW1 is broadcast and could result in network issues","device:MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMDg1Mjg3NDM1Njk5ODI1MDEw","critical","2026-07-29T05:00:03.308Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMzk1NjU4MTAwMzA4ODQ3NTQz","Trunk Port Not Shared","Trunk ethernet port 35 on device NatNet_Rack_10_Switch_1 VLAN 75 is not shared by more than one VLAN so it may not need to be a trunk","device:MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMDg1Mjg3NDM1NzA3OTUxNDc0","info","2026-07-30T07:12:38.894Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMzk1NjU4MTAwMzA4ODgwMzEx","Trunk Port Not Shared","Trunk ethernet port 33 on device NatNet_Rack_10_Switch_1 VLAN 99 is not shared by more than one VLAN so it may not need to be a trunk","device:MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMDg1Mjg3NDM1NzA3OTUxNDc0","info","2026-07-30T07:12:38.894Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMzk1NjU4MTAwMzA4OTEzMDc5","Trunk Port Not Shared","Trunk ethernet port 4 on device NatNet_Rack_4_Switch_1 VLAN 25 is not shared by more than one VLAN so it may not need to be a trunk","device:MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMDg1Mjg3NDM1Njk4NjQ1MzYy","info","2026-07-30T07:12:38.894Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMzk1NjU4MTAwMzA4OTc4NjE1","Different VLAN Number","Connected interfaces have different VLAN numbers: Access trunk ethernet port E3 on device NatNet_Rack_4_Core_HP-5406R VLANs 1,12,25,38,80,99,104,106-107,112,115,122,125,127,132,144-145,147,152,154,156,158,161-164,166,200,208,251 is physically connected to Access trunk ethernet port 2/48 on device TSS_Rack_6_Switch_1-2 VLANs 1,12,25,38,80,99,104,106-107,112-113,115,122,125,127,132,144-145,147,150,152,154,156,158,161,163-164,166,169,200,208,251","device:MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMDg1Mjg3NDM1NzAxMDA0NjU4","info","2026-07-30T07:14:40.414Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMzk1NjU4MTAwMzA5MDExMzgz","Different VLAN Number","Connected interfaces have different VLAN numbers: Access trunk ethernet port A1 on device NatNet_Rack_4_Core_HP-5406R VLANs 1,20,25,38,75,80,99-101,103-108,110-112,115,117-123,125-128,131-132,135,139-140,142-145,147-150,152,154,156,158-159,162-164,166,200,202-204,206-208,211-212,251,253 is physically connected to Access trunk ethernet port 43 on device NatNet_Rack_4_Switch_1 VLANs 1,20,25,38,75,80,99-101,103-113,115-123,125-127,131-132,135,138-140,143-145,147-150,152,154,156,158-159,163-164,166,200,202-204,208,210-212,251,253","device:MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMDg1Mjg3NDM1NzAxMDA0NjU4","info","2026-07-30T07:14:40.414Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMzk1NjU4MTAwMzA5MDQ0MTUx","Different VLAN Number","Connected interfaces have different VLAN numbers: Access trunk ethernet port 1/48 on device TSS_Rack_6_Switch_1-2 VLANs 1,12,25,38,80,99,104,106-107,112-113,115,122,125,127,132,144-145,147,150,152,154,156,158,161,163-164,166,169,200,208,251 is physically connected to Access trunk ethernet port F3 on device NatNet_Rack_4_Core_HP-5406R VLANs 1,12,25,38,80,99,104,106-107,112,115,122,125,127,132,144-145,147,152,154,156,158,161-164,166,200,208,251","device:MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMDg1Mjg3NDM1OTY3ODAxNzE0","info","2026-07-30T07:14:40.414Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMzk1NjU4MTAwMzA5MDc2OTE5","Different VLAN Number","Connected interfaces have different VLAN numbers: Access trunk ethernet port E12 on device NatNet_Rack_4_Core_HP-5406R VLANs 1,19-20,25,38,51,80,99-101,103-108,110-112,115,117-123,125-128,131-132,135,139-140,142-149,151-152,154,156,158-159,162-164,166,200,202-204,206-208,210-212,251,253 is physically connected to Access trunk ethernet port 45 on device NatNet_Rack_3_Switch_1 VLANs 1,19-20,38,99-101,103-104,106-113,115-123,125-127,131-132,135,139-140,143-145,147-152,154,156,158-159,162-164,166,200,208,210-212,251,253","device:MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMDg1Mjg3NDM1NzAxMDA0NjU4","info","2026-07-30T07:14:40.414Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMzk1NjU4MTAwMzA5MTA5Njg3","Different VLAN Number","Connected interfaces have different VLAN numbers: Access trunk ethernet port A8 on device NatNet_Rack_4_Core_HP-5406R VLANs 1,20-21,80-81,99-100,105,108,112,115-116,122,124,130,135-136,139,146,151,153,161-162,200,210-212 is physically connected to Access trunk ethernet port 24 on device NatNet_Rack_8_Switch_2 VLANs 1,20-21,80-81,99-100,105,108,112,115-116,120,122,124,130,135-136,139,146,151,153,161,200,210-212","device:MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMDg1Mjg3NDM1NzAxMDA0NjU4","info","2026-07-30T07:14:40.414Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMzk1NjU4MTAwMzA5MTQyNDU1","Different VLAN Number","Connected interfaces have different VLAN numbers: Access trunk ethernet port A13 on device NatNet_Rack_4_Core_HP-5406R VLANs 1,20,38,99,101,109,123,125,128,133,140,142-144,152,159,162-164 is physically connected to Access trunk ethernet port 23 on device NatNet_Rack_12-3_Switch_2 VLANs 1,20,38,99,101,109,125,128,133,140,142-143,152,159","device:MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMDg1Mjg3NDM1NzAxMDA0NjU4","info","2026-07-30T07:14:40.414Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMzk1NjU4MTAwMzA5MTc1MjIz","Different VLAN Number","Connected interfaces have different VLAN numbers: Access trunk ethernet port 2 on device NatNet_Rack_8_Switch_1 VLANs 1,19-20,75,80-81,99-100,106-108,112,116,120,122,130,135-137,139,146,151,153,161,200,210-212,251-252 is physically connected to Access trunk ethernet port A3 on device NatNet_Rack_4_Core_HP-5406R VLANs 1,19-20,75,80-81,99-100,106-108,112,116,120,122,130,135-137,139,146,151,153,161-162,200,210-212,251-252","device:MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMDg1Mjg3NDM1NzA0MzQ2OTk0","info","2026-07-30T07:14:40.414Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMzk1NjU4MTAwMzA5MjA3OTkx","Different VLAN Number","Connected interfaces have different VLAN numbers: Access trunk ethernet port B8 on device NatNet_Rack_4_Core_HP-5406R VLANs 1,20-21,80-81,99-100,105,108,112,115-116,122,124,130,135-136,139,146,151,153,161-162,200,210-212 is physically connected to Access trunk ethernet port 23 on device NatNet_Rack_8_Switch_2 VLANs 1,20-21,80-81,99-100,105,108,112,115-116,120,122,124,130,135-136,139,146,151,153,161,200,210-212","device:MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMDg1Mjg3NDM1NzAxMDA0NjU4","info","2026-07-30T07:14:40.414Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMzk1NjU4MTAwMzA5MjQwNzU5","Different VLAN Number","Connected interfaces have different VLAN numbers: Access trunk ethernet port E11 on device NatNet_Rack_4_Core_HP-5406R VLANs 1,20,25,38,75,80,99-101,103-108,110-112,115,117-123,125-128,131-132,135,139-140,142-145,147-150,152,154,156,158-159,162-164,166,200,202-204,206-208,211-212,251,253 is physically connected to Access trunk ethernet port 47 on device NatNet_Rack_4_Switch_1 VLANs 1,20,25,38,75,80,99-101,103-113,115-123,125-127,131-132,135,138-140,143-145,147-150,152,154,156,158-159,163-164,166,200,202-204,208,210-212,251,253","device:MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMDg1Mjg3NDM1NzAxMDA0NjU4","info","2026-07-30T07:14:40.414Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMzk1NjU4MTAwMzA5MjczNTI3","Different VLAN Number","Connected interfaces have different VLAN numbers: Access trunk ethernet port B1 on device NatNet_Rack_4_Core_HP-5406R VLANs 1,20,25,38,75,80,99-101,103-108,110-112,115,117-123,125-128,131-132,135,139-140,142-145,147-150,152,154,156,158-159,162-164,166,200,202-204,206-208,211-212,251,253 is physically connected to Access trunk ethernet port 44 on device NatNet_Rack_4_Switch_1 VLANs 1,20,25,38,75,80,99-101,103-113,115-123,125-127,131-132,135,138-140,143-145,147-150,152,154,156,158-159,163-164,166,200,202-204,208,210-212,251,253","device:MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMDg1Mjg3NDM1NzAxMDA0NjU4","info","2026-07-30T07:14:40.414Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMzk1NjU4MTAwMzA5MzA2Mjk1","Different VLAN Number","Connected interfaces have different VLAN numbers: Access trunk ethernet port A10 on device NatNet_Rack_4_Core_HP-5406R VLANs 1,10,19,80,99,105,110-111,118,129-131,134-136,138-141,143,146,148,162,210 is physically connected to Access trunk ethernet port 24 on device NatNet_Rack_7_Switch_2 VLANs 1,10,19,80,99,105,108-111,117-118,129-131,134-136,138,140-141,143,146,148-149,166,210","device:MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMDg1Mjg3NDM1NzAxMDA0NjU4","info","2026-07-30T07:14:40.414Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMzk1NjU4MTAwMzA5MzM5MDYz","Different VLAN Number","Connected interfaces have different VLAN numbers: Access trunk ethernet port B10 on device NatNet_Rack_4_Core_HP-5406R VLANs 1,10,19,80,99,105,110-111,118,129-131,134-136,138-141,143,146,148,162,210 is physically connected to Access trunk ethernet port 23 on device NatNet_Rack_7_Switch_2 VLANs 1,10,19,80,99,105,108-111,117-118,129-131,134-136,138,140-141,143,146,148-149,166,210","device:MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMDg1Mjg3NDM1NzAxMDA0NjU4","info","2026-07-30T07:14:40.414Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMzk1NjU4MTAwMzA5MzcxODMx","Different VLAN Number","Connected interfaces have different VLAN numbers: Access trunk ethernet port B5 on device NatNet_Rack_4_Core_HP-5406R VLANs 1,21,51,99-100,105-106,110-112,118,123,131,140,143,162,202 is physically connected to Access trunk ethernet port 24 on device NatNet_Rack_11_Switch_1 VLANs 1,21,51,99-101,105-106,108-113,123,140,143,202","device:MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMDg1Mjg3NDM1NzAxMDA0NjU4","info","2026-07-30T07:14:40.414Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMzk1NjU4MTAwMzA5NDA0NTk5","Different VLAN Number","Connected interfaces have different VLAN numbers: Access trunk ethernet port B13 on device NatNet_Rack_4_Core_HP-5406R VLANs 1,20,38,99,101,109,123,125,128,133,140,142-144,152,159,162-164 is physically connected to Access trunk ethernet port 24 on device NatNet_Rack_12-3_Switch_2 VLANs 1,20,38,99,101,109,125,128,133,140,142-143,152,159","device:MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMDg1Mjg3NDM1NzAxMDA0NjU4","info","2026-07-30T07:14:40.414Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMzk1NjU4MTAwMzA5NDM3MzY3","Different VLAN Number","Connected interfaces have different VLAN numbers: Access trunk ethernet port A2 on device NatNet_Rack_4_Core_HP-5406R VLANs 1,19-20,25,38,51,80,99-101,103-108,110-112,115,117-123,125-128,131-132,135,139-140,142-149,151-152,154,156,158-159,162-164,166,200,202-204,206-208,210-212,251,253 is physically connected to Access trunk ethernet port 47 on device NatNet_Rack_3_Switch_1 VLANs 1,19-20,38,99-101,103-104,106-113,115-123,125-127,131-132,135,139-140,143-145,147-152,154,156,158-159,162-164,166,200,208,210-212,251,253","device:MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMDg1Mjg3NDM1NzAxMDA0NjU4","info","2026-07-30T07:14:40.414Z"
"servitinc","1085287464785160957","MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMzk1NjU4MTAwMzA5NDcwMTM1","Different VLAN Number","Connected interfaces have different VLAN numbers: Access trunk ethernet port A12 on device NatNet_Rack_4_Core_HP-5406R VLANs 1,20,38,99,123,125,128,133,140,142-144,152,162-164 is physically connected to Access trunk ethernet port 23 on device NatNet_Rack_12-3_Switch_1 VLANs 1,20,38,99,125,128,133,140,142-143,152","device:MTA4NTI4NzQ2NDc4NTI5MjAyOSwxMDg1Mjg3NDM1NzAxMDA0NjU4","info","2026-07-30T07:14:40.414Z"
